column_count,columns,file_format,id,licence_gate,notes,publication_scope,relative_path,row_count,table_name
17,"[""access_tier"", ""data_owner"", ""domain"", ""format"", ""historical_versions"", ""id"", ""jurisdiction"", ""licence_notes"", ""machine_readable"", ""notes"", ""primary_url"", ""refresh_cadence"", ""reliability"", ""schedule"", ""system"", ""tags"", ""utilisation_data""]",jsonl,data_dictionary_data_seed_source_registry,public_reuse_review,Seed metadata artefact; safe for review but still needs source licence notes checked.,public_metadata_candidate,data/seed/source_registry.jsonl,60,source_registry
17,"[""access_tier"", ""data_owner"", ""domain"", ""format"", ""historical_versions"", ""id"", ""jurisdiction"", ""licence_notes"", ""machine_readable"", ""notes"", ""primary_url"", ""refresh_cadence"", ""reliability"", ""schedule"", ""system"", ""tags"", ""utilisation_data""]",csv,data_dictionary_data_seed_source_registry,public_reuse_review,Seed metadata artefact; safe for review but still needs source licence notes checked.,public_metadata_candidate,data/seed/source_registry.csv,60,source_registry
11,"[""checksum_sha256"", ""effective_from"", ""effective_to"", ""format"", ""id"", ""notes"", ""parser_status"", ""retrieved_at"", ""source_id"", ""source_url"", ""version_label""]",jsonl,data_dictionary_data_seed_source_versions,public_reuse_review,Seed metadata artefact; safe for review but still needs source licence notes checked.,public_metadata_candidate,data/seed/source_versions.jsonl,13,source_versions
11,"[""checksum_sha256"", ""effective_from"", ""effective_to"", ""format"", ""id"", ""notes"", ""parser_status"", ""retrieved_at"", ""source_id"", ""source_url"", ""version_label""]",csv,data_dictionary_data_seed_source_versions,public_reuse_review,Seed metadata artefact; safe for review but still needs source licence notes checked.,public_metadata_candidate,data/seed/source_versions.csv,13,source_versions
15,"[""acquisition_mode"", ""auth_env_var"", ""current_observation"", ""expected_format"", ""expected_record_count"", ""file_label"", ""file_name"", ""file_role"", ""id"", ""licence_gate"", ""notes"", ""parser_hint"", ""source_id"", ""source_url"", ""source_version_id""]",jsonl,data_dictionary_data_seed_source_files,public_reuse_review,Seed metadata artefact; safe for review but still needs source licence notes checked.,public_metadata_candidate,data/seed/source_files.jsonl,9,source_files
15,"[""acquisition_mode"", ""auth_env_var"", ""current_observation"", ""expected_format"", ""expected_record_count"", ""file_label"", ""file_name"", ""file_role"", ""id"", ""licence_gate"", ""notes"", ""parser_hint"", ""source_id"", ""source_url"", ""source_version_id""]",csv,data_dictionary_data_seed_source_files,public_reuse_review,Seed metadata artefact; safe for review but still needs source licence notes checked.,public_metadata_candidate,data/seed/source_files.csv,9,source_files
8,"[""evidence_note"", ""evidence_url"", ""id"", ""observed_at"", ""recommended_action"", ""retrieval_priority"", ""source_id"", ""status_label""]",jsonl,data_dictionary_data_seed_source_status,public_reuse_review,Seed metadata artefact; safe for review but still needs source licence notes checked.,public_metadata_candidate,data/seed/source_status.jsonl,5,source_status
8,"[""evidence_note"", ""evidence_url"", ""id"", ""observed_at"", ""recommended_action"", ""retrieval_priority"", ""source_id"", ""status_label""]",csv,data_dictionary_data_seed_source_status,public_reuse_review,Seed metadata artefact; safe for review but still needs source licence notes checked.,public_metadata_candidate,data/seed/source_status.csv,5,source_status
12,"[""byte_size"", ""cache_scope"", ""checksum_sha256"", ""content_type"", ""id"", ""licence_gate"", ""local_path"", ""notes"", ""retrieved_at"", ""source_id"", ""source_url"", ""source_version_id""]",jsonl,data_dictionary_data_seed_source_snapshots,public_reuse_review,Seed metadata artefact; safe for review but still needs source licence notes checked.,public_metadata_candidate,data/seed/source_snapshots.jsonl,6,source_snapshots
12,"[""byte_size"", ""cache_scope"", ""checksum_sha256"", ""content_type"", ""id"", ""licence_gate"", ""local_path"", ""notes"", ""retrieved_at"", ""source_id"", ""source_url"", ""source_version_id""]",csv,data_dictionary_data_seed_source_snapshots,public_reuse_review,Seed metadata artefact; safe for review but still needs source licence notes checked.,public_metadata_candidate,data/seed/source_snapshots.csv,6,source_snapshots
10,"[""caveats"", ""difficulty"", ""id"", ""methods"", ""policy_insight"", ""primary_output"", ""purpose"", ""required_sources"", ""stage"", ""title""]",jsonl,data_dictionary_data_seed_analysis_catalogue,public_reuse_review,Seed metadata artefact; safe for review but still needs source licence notes checked.,public_metadata_candidate,data/seed/analysis_catalogue.jsonl,25,analysis_catalogue
10,"[""caveats"", ""difficulty"", ""id"", ""methods"", ""policy_insight"", ""primary_output"", ""purpose"", ""required_sources"", ""stage"", ""title""]",csv,data_dictionary_data_seed_analysis_catalogue,public_reuse_review,Seed metadata artefact; safe for review but still needs source licence notes checked.,public_metadata_candidate,data/seed/analysis_catalogue.csv,25,analysis_catalogue
8,"[""analysis_id"", ""caveats"", ""id"", ""output_tables"", ""policy_question"", ""quality_gates"", ""required_tables"", ""status""]",jsonl,data_dictionary_data_seed_analysis_recipes,public_reuse_review,Seed metadata artefact; safe for review but still needs source licence notes checked.,public_metadata_candidate,data/seed/analysis_recipes.jsonl,5,analysis_recipes
8,"[""analysis_id"", ""caveats"", ""id"", ""output_tables"", ""policy_question"", ""quality_gates"", ""required_tables"", ""status""]",csv,data_dictionary_data_seed_analysis_recipes,public_reuse_review,Seed metadata artefact; safe for review but still needs source licence notes checked.,public_metadata_candidate,data/seed/analysis_recipes.csv,5,analysis_recipes
6,"[""domain"", ""id"", ""licence_risk"", ""mapping_use"", ""name"", ""repo_strategy""]",jsonl,data_dictionary_data_seed_ontology_registry,public_reuse_review,Seed metadata artefact; safe for review but still needs source licence notes checked.,public_metadata_candidate,data/seed/ontology_registry.jsonl,14,ontology_registry
6,"[""domain"", ""id"", ""licence_risk"", ""mapping_use"", ""name"", ""repo_strategy""]",csv,data_dictionary_data_seed_ontology_registry,public_reuse_review,Seed metadata artefact; safe for review but still needs source licence notes checked.,public_metadata_candidate,data/seed/ontology_registry.csv,14,ontology_registry
9,"[""code"", ""concept_class"", ""domain"", ""label"", ""licence_scope"", ""mapping_targets"", ""notes"", ""synonyms"", ""terminology_id""]",jsonl,data_dictionary_data_seed_ontology_concepts,public_reuse_review,Seed metadata artefact; safe for review but still needs source licence notes checked.,public_metadata_candidate,data/seed/ontology_concepts.jsonl,6,ontology_concepts
9,"[""code"", ""concept_class"", ""domain"", ""label"", ""licence_scope"", ""mapping_targets"", ""notes"", ""synonyms"", ""terminology_id""]",csv,data_dictionary_data_seed_ontology_concepts,public_reuse_review,Seed metadata artefact; safe for review but still needs source licence notes checked.,public_metadata_candidate,data/seed/ontology_concepts.csv,6,ontology_concepts
